"subject","exemplarOf","spatial","owns","holdingAgent","identifiers"
"https://collection.rcgs.jp/resource/ITEM0009110","https://collection.rcgs.jp/resource/PACKAGE0009357","A82","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0013896|S12376"
"https://collection.rcgs.jp/resource/ITEM0009120","https://collection.rcgs.jp/resource/PACKAGE0009367","A82","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0013870|S12386"
"https://collection.rcgs.jp/resource/ITEM0009132","https://collection.rcgs.jp/resource/PACKAGE0009379","A82","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0013844|S12398"
"https://collection.rcgs.jp/resource/ITEM0004758","https://collection.rcgs.jp/resource/PACKAGE0007189","A84","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0008682|S3548"
"https://collection.rcgs.jp/resource/ITEM0006613","https://collection.rcgs.jp/resource/PACKAGE0002930","C116","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0010767|S10202"
"https://collection.rcgs.jp/resource/ITEM0002698","https://collection.rcgs.jp/resource/PACKAGE0002945","C19","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0002702|S6263"
"https://collection.rcgs.jp/resource/ITEM0004576","https://collection.rcgs.jp/resource/PACKAGE0006041","D20","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0007038|S8067"
"https://collection.rcgs.jp/resource/ITEM0001407","https://collection.rcgs.jp/resource/PACKAGE0000418","A31","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0001406|S5012"
"https://collection.rcgs.jp/resource/ITEM0002443","https://collection.rcgs.jp/resource/PACKAGE0002803","C15","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0002447|S6011"
"https://collection.rcgs.jp/resource/ITEM0010464","https://collection.rcgs.jp/resource/PACKAGE0010434","D94","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0015290|S13596"
"https://collection.rcgs.jp/resource/ITEM0017268","https://collection.rcgs.jp/resource/PACKAGE0009224","A176","https://collection.rcgs.jp/resource/AGENT0002935","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0020747|E-lb-267"
"https://collection.rcgs.jp/resource/ITEM0007238","https://collection.rcgs.jp/resource/PACKAGE0007171","A86","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0011431|S10565"
"https://collection.rcgs.jp/resource/ITEM0004090","https://collection.rcgs.jp/resource/PACKAGE0001331","C84","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0004123|S7642"
"https://collection.rcgs.jp/resource/ITEM0002824","https://collection.rcgs.jp/resource/PACKAGE0004058","C33","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0002829|S6388"
"https://collection.rcgs.jp/resource/ITEM0002248","https://collection.rcgs.jp/resource/PACKAGE0006270","A41","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0002250|S5819"
"https://collection.rcgs.jp/resource/ITEM0000460","https://collection.rcgs.jp/resource/PACKAGE0000782","C91","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0000461|S4075"
"https://collection.rcgs.jp/resource/ITEM0000422","https://collection.rcgs.jp/resource/PACKAGE0001868","A7","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0000423|S4037"
"https://collection.rcgs.jp/resource/ITEM0008423","https://collection.rcgs.jp/resource/PACKAGE0008423","D64","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0014857|S11566"
"https://collection.rcgs.jp/resource/ITEM0010505","https://collection.rcgs.jp/resource/PACKAGE0010394","D96","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0015358|S13637"
"https://collection.rcgs.jp/resource/ITEM0008424","https://collection.rcgs.jp/resource/PACKAGE0008424","D64","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0014858|S11567"
"https://collection.rcgs.jp/resource/ITEM0010976","https://collection.rcgs.jp/resource/PACKAGE0007569","A138","https://collection.rcgs.jp/resource/AGENT0002935","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0020360|E-lb-153|S14075"
"https://collection.rcgs.jp/resource/ITEM0011432","https://collection.rcgs.jp/resource/PACKAGE0018033","C167","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0017100|S15776"
"https://collection.rcgs.jp/resource/ITEM0002582","https://collection.rcgs.jp/resource/PACKAGE0002711","C11","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0002586|S6148"
"https://collection.rcgs.jp/resource/ITEM0000381","https://collection.rcgs.jp/resource/PACKAGE0000604","C86","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0000382|S3996"
"https://collection.rcgs.jp/resource/ITEM0005172","https://collection.rcgs.jp/resource/PACKAGE0001893","A87","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0009149|S8480"
"https://collection.rcgs.jp/resource/ITEM0010528","https://collection.rcgs.jp/resource/PACKAGE0002874","C133","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0015439|S13660"
"https://collection.rcgs.jp/resource/ITEM0004622","https://collection.rcgs.jp/resource/PACKAGE0005756","D18","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0007083|S8639"
"https://collection.rcgs.jp/resource/ITEM0008434","https://collection.rcgs.jp/resource/PACKAGE0004662","C68","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0014873|S5186"
"https://collection.rcgs.jp/resource/ITEM0003506","https://collection.rcgs.jp/resource/PACKAGE0002379","C59","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0003512|S7066"
"https://collection.rcgs.jp/resource/ITEM0010309","https://collection.rcgs.jp/resource/PACKAGE0008223","A78","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0015151|S13450"
"https://collection.rcgs.jp/resource/ITEM0001692","https://collection.rcgs.jp/resource/PACKAGE0004824","C74","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0001693|S5271"
"https://collection.rcgs.jp/resource/ITEM0002051","https://collection.rcgs.jp/resource/PACKAGE0000101","A28","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0002052|S5624"
"https://collection.rcgs.jp/resource/ITEM0001181","https://collection.rcgs.jp/resource/PACKAGE0004998","A36","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0001180|S4789"
"https://collection.rcgs.jp/resource/ITEM0002142","https://collection.rcgs.jp/resource/PACKAGE0003849","C32","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0002144|S5714"
"https://collection.rcgs.jp/resource/ITEM0008600","https://collection.rcgs.jp/resource/PACKAGE0008833","A70","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0014742|S11957"
"https://collection.rcgs.jp/resource/ITEM0000995","https://collection.rcgs.jp/resource/PACKAGE0000948","C96","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0000995|S4605"
"https://collection.rcgs.jp/resource/ITEM0006825","https://collection.rcgs.jp/resource/PACKAGE0004506","C115","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0010992|S10139"
"https://collection.rcgs.jp/resource/ITEM0008601","https://collection.rcgs.jp/resource/PACKAGE0008836","A70","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0013072|S11958"
"https://collection.rcgs.jp/resource/ITEM0002249","https://collection.rcgs.jp/resource/PACKAGE0006278","A41","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0002251|S5820"
"https://collection.rcgs.jp/resource/ITEM0007958","https://collection.rcgs.jp/resource/PACKAGE0007976","D59","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0012596|S11266"
"https://collection.rcgs.jp/resource/ITEM0004767","https://collection.rcgs.jp/resource/PACKAGE0007069","A84","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0008692|S3491"
"https://collection.rcgs.jp/resource/ITEM0005085","https://collection.rcgs.jp/resource/PACKAGE0001497","A90","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0009027|S8393"
"https://collection.rcgs.jp/resource/ITEM0010975","https://collection.rcgs.jp/resource/PACKAGE0007569","A138","https://collection.rcgs.jp/resource/AGENT0002935","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0020361|E-lb-154|S14074"
"https://collection.rcgs.jp/resource/ITEM0011244","https://collection.rcgs.jp/resource/PACKAGE0015472","A139","https://collection.rcgs.jp/resource/AGENT0002935","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0020682|E-lb-335|S14331"
"https://collection.rcgs.jp/resource/ITEM0003387","https://collection.rcgs.jp/resource/PACKAGE0002042","C51","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0003392|S6948"
"https://collection.rcgs.jp/resource/ITEM0005110","https://collection.rcgs.jp/resource/PACKAGE0001401","A90","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0009052|S8418"
"https://collection.rcgs.jp/resource/ITEM0003333","https://collection.rcgs.jp/resource/PACKAGE0001956","C53","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0003338|S6894"
"https://collection.rcgs.jp/resource/ITEM0003601","https://collection.rcgs.jp/resource/PACKAGE0002510","C62","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0003607|S7160"
"https://collection.rcgs.jp/resource/ITEM0007555","https://collection.rcgs.jp/resource/PACKAGE0005054","D50","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0012176|S10993"
"https://collection.rcgs.jp/resource/ITEM0007788","https://collection.rcgs.jp/resource/PACKAGE0008185","C179","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0012418|S11441"
"https://collection.rcgs.jp/resource/ITEM0001513","https://collection.rcgs.jp/resource/PACKAGE0004737","C78","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0001511|S5114"
"https://collection.rcgs.jp/resource/ITEM0006106","https://collection.rcgs.jp/resource/PACKAGE0003058","C108","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0010111|S9466"
"https://collection.rcgs.jp/resource/ITEM0007633","https://collection.rcgs.jp/resource/PACKAGE0005266","D51","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0012257|S10905"
"https://collection.rcgs.jp/resource/ITEM0011249","https://collection.rcgs.jp/resource/PACKAGE0015477","A139","https://collection.rcgs.jp/resource/AGENT0002935","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0020699|E-lb-239|S14335"
"https://collection.rcgs.jp/resource/ITEM0017291","https://collection.rcgs.jp/resource/PACKAGE0006875","A176","https://collection.rcgs.jp/resource/AGENT0002935","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0020769|E-lb-493"
"https://collection.rcgs.jp/resource/ITEM0003548","https://collection.rcgs.jp/resource/PACKAGE0002204","C52","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0003554|S7107"
"https://collection.rcgs.jp/resource/ITEM0007068","https://collection.rcgs.jp/resource/PACKAGE0005524","Ｄ36","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0011236|S10289"
"https://collection.rcgs.jp/resource/ITEM0011092","https://collection.rcgs.jp/resource/PACKAGE0001230","A139","https://collection.rcgs.jp/resource/AGENT0002935","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0020532|E-lb-217|S14190"
"https://collection.rcgs.jp/resource/ITEM0021164","https://collection.rcgs.jp/resource/PACKAGE0023853","D114","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0022682"
"https://collection.rcgs.jp/resource/ITEM0007158","https://collection.rcgs.jp/resource/PACKAGE0007763","D35","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0011327|S10493"
"https://collection.rcgs.jp/resource/ITEM0005540","https://collection.rcgs.jp/resource/PACKAGE0006687","C178","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0009531|S8938"
"https://collection.rcgs.jp/resource/ITEM0000380","https://collection.rcgs.jp/resource/PACKAGE0000604","C86","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0000381|S3995"
"https://collection.rcgs.jp/resource/ITEM0002941","https://collection.rcgs.jp/resource/PACKAGE0003194","C18","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0002946|S6505"
"https://collection.rcgs.jp/resource/ITEM0007816","https://collection.rcgs.jp/resource/PACKAGE0007816","C126","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0012446|S11127"
"https://collection.rcgs.jp/resource/ITEM0003814","https://collection.rcgs.jp/resource/PACKAGE0002413","C56","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0003820|S7367"
"https://collection.rcgs.jp/resource/ITEM0011034","https://collection.rcgs.jp/resource/PACKAGE0008357","C161","https://collection.rcgs.jp/resource/AGENT0002935","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0020643|E-lb-324|S14132"
"https://collection.rcgs.jp/resource/ITEM0000559","https://collection.rcgs.jp/resource/PACKAGE0000766","C91","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0000560|S4174"
"https://collection.rcgs.jp/resource/ITEM0003199","https://collection.rcgs.jp/resource/PACKAGE0004183","C41","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0003204|S6760"
"https://collection.rcgs.jp/resource/ITEM0008694","https://collection.rcgs.jp/resource/PACKAGE0008929","C135","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0013262|S12047"
"https://collection.rcgs.jp/resource/ITEM0001717","https://collection.rcgs.jp/resource/PACKAGE0000994","A38","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0001718|S5296"
"https://collection.rcgs.jp/resource/ITEM0007789","https://collection.rcgs.jp/resource/PACKAGE0008187","C179","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0012419|S11442"
"https://collection.rcgs.jp/resource/ITEM0002573","https://collection.rcgs.jp/resource/PACKAGE0002800","C10","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0002577|S6139"
"https://collection.rcgs.jp/resource/ITEM0009540","https://collection.rcgs.jp/resource/PACKAGE0009779","D81","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0014407|S12766"
"https://collection.rcgs.jp/resource/ITEM0004299","https://collection.rcgs.jp/resource/PACKAGE0005967","D10","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0004606|S7851"
